SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#
MLS Listing,,Multi-Family (2-4 Unit),464 E Mountain View St,Long Beach,CA,90805,650000,6,4,7 - North Long Beach,2744,3400,1966,46,237,,Active,,,http://www.redfin.com/CA/Long-Beach/464-E-Mountain-View-St-90805/home/7517426,CRMLS,PW17119791
MLS Listing,,Multi-Family (2-4 Unit),507 Fairlawn Ave,Santa Ana,CA,92703,549999,3,2,70 - Santa Ana North of First,1177,5227,1922,47,467,,Active,,,http://www.redfin.com/CA/Santa-Ana/507-Fairlawn-Ave-92703/home/28933532,CRMLS,PW17119284
MLS Listing,,Multi-Family (2-4 Unit),1974 Henderson Ave,Long Beach,CA,90806,845000,7,4,5 - Wrigley Area,3112,5764,1952,47,272,,Active,,,http://www.redfin.com/CA/Long-Beach/1974-Henderson-Ave-90806/unit-1/home/7572954,CRMLS,DW17118963
MLS Listing,,Multi-Family (2-4 Unit),348 West Peach St,Compton,CA,90222,330750,4,2,Compton North of Rosecrans/East of Central,1632,5066,1964,48,203,,Active,,,http://www.redfin.com/CA/Compton/348-W-Peach-St-90222/unit-A/home/7349175,TheMLS,17-234724
MLS Listing,,Multi-Family (2-4 Unit),352 West Peach St,Compton,CA,90222,330750,4,2,Compton North of Rosecrans/East of Central,1632,5350,1964,48,203,,Active,,,http://www.redfin.com/CA/Compton/352-W-Peach-St-90222/home/7349170,TheMLS,17-234720
MLS Listing,,Multi-Family (2-4 Unit),3828 Portola Ave,El Sereno,CA,90032,725000,5,4,621 - El Sereno,2990,7506,1937,49,242,,Active,,,http://www.redfin.com/CA/Los-Angeles/3828-Portola-Ave-90032/home/7001503,CRMLS,CV17118773
MLS Listing,,Multi-Family (2-4 Unit),3834 Crawford St,Los Angeles,CA,90011,424900,6,3,C42 - Downtown L.A.,2368,4533,1959,49,179,,Active,,,http://www.redfin.com/CA/Los-Angeles/3834-Crawford-St-90011/unit-1-3/home/6929185,CRMLS,MB17103511
MLS Listing,,Multi-Family (2-4 Unit),9824 S Main St,Los Angeles,CA,90003,569900,6,4,699 - Not Defined,2560,3869,2005,49,223,,Active,,,http://www.redfin.com/CA/Los-Angeles/9824-S-Main-St-90003/home/8178109,CRMLS,CV17117308
MLS Listing,,Multi-Family (2-4 Unit),4042 Princeton St,Los Angeles,CA,90023,414500,4,2,BOYH - Boyle Heights,1113,3625,1930,50,372,,Active,,,http://www.redfin.com/CA/Los-Angeles/4042-Princeton-St-90023/home/23136237,CRMLS,WS17118235
MLS Listing,,Multi-Family (2-4 Unit),4044 Princeton St,Los Angeles,CA,90023,425000,4,2,BOYH - Boyle Heights,1581,3759,1925,50,269,,Active,,,http://www.redfin.com/CA/Los-Angeles/4044-Princeton-St-90023/home/6961922,CRMLS,WS17118160
MLS Listing,,Multi-Family (2-4 Unit),833 W 41st Dr,Los Angeles,CA,90037,585000,7,3,C34 - Los Angeles Southwest,3662,5954,1968,50,160,,Active,,,http://www.redfin.com/CA/Los-Angeles/833-W-41st-Dr-90037/home/6873110,CRMLS,DW17117994
MLS Listing,,Multi-Family (2-4 Unit),4267 S Kansas Ave,Los Angeles,CA,90037,550000,5,3,699 - Not Defined,1932,6750,1934,50,285,,Active,,,http://www.redfin.com/CA/Los-Angeles/4267-S-Kansas-Ave-90037/home/6874136,CRMLS,RS17117972
MLS Listing,,Multi-Family (2-4 Unit),493 E 47th St,Los Angeles,CA,90011,489000,8,4,C37 - Metropolitan South,2078,5565,1905,50,235,,Active,,,http://www.redfin.com/CA/Los-Angeles/493-E-47th-St-90011/home/6923487,CRMLS,MB17117890
MLS Listing,,Multi-Family (2-4 Unit),6608 N Figueroa St,Los Angeles,CA,90042,499000,3,2,632 - Highland Park,1266,2911,1957,50,394,,Active,,,http://www.redfin.com/CA/Los-Angeles/6608-N-Figueroa-St-90042/home/7087158,i-Tech MLS,317004752
MLS Listing,,Multi-Family (2-4 Unit),2715 Missouri Ave,South Gate,CA,90280,679900,6,3,"T2 - Cudahy, SouthGate W of 710, HuntPk S of Flore",2180,5446,1928,50,312,,Active,July-15-2017 1:00 PM,July-15-2017 4:00 PM,http://www.redfin.com/CA/South-Gate/2715-Missouri-Ave-90280/home/7373839,CRMLS,WS17117421
MLS Listing,,Multi-Family (2-4 Unit),2067 Pasadena Ave,Long Beach,CA,90806,539000,4,2,9 - Poly High,1731,4501,1918,50,311,,Active,,,http://www.redfin.com/CA/Long-Beach/2067-Pasadena-Ave-90806/home/7572533,CRMLS,RS17116986
MLS Listing,,Multi-Family (2-4 Unit),636 W 74th St,Los Angeles,CA,90044,480000,8,4,699 - Not Defined,2080,7000,1906,51,231,,Active,,,http://www.redfin.com/CA/Los-Angeles/636-W-74th-St-90044/home/7283413,CRMLS,DW17117026
MLS Listing,,Multi-Family (2-4 Unit),944 W 80th St,Los Angeles,CA,90044,600000,7,5,699 - Not Defined,3060,9238,1912,51,196,,Active,,,http://www.redfin.com/CA/Los-Angeles/944-W-80th-St-90044/home/7290791,CRMLS,DW17116515
MLS Listing,,Multi-Family (5+ Unit),3258 East 4th St,Los Angeles (City),CA,90063,890000,10,5,Boyle Heights,3389,5261,1906,51,263,,Active,,,http://www.redfin.com/CA/Los-Angeles/3258-E-4th-St-90063/home/6942646,TheMLS,17-234806
MLS Listing,,Multi-Family (2-4 Unit),8792 Hoffman St,Buena Park,CA,90620,899900,5,3,82 - Buena Park,1908,16988,1965,51,472,,Active,,,http://www.redfin.com/CA/Buena-Park/8792-Hoffman-St-90620/home/4013810,CRMLS,PW17116863
MLS Listing,,Multi-Family (2-4 Unit),11022 Stanford Ave,Los Angeles (City),CA,90059,495000,6,4,Metropolitan South,2520,4817,2002,51,196,,Active,,,http://www.redfin.com/CA/Los-Angeles/11022-Stanford-Ave-90059/home/7315358,TheMLS,17-234820
MLS Listing,,Multi-Family (2-4 Unit),1315 W 88th St,Los Angeles,CA,90044,719000,9,4,C36 - Metropolitan Southwest,2844,6085,1951,51,253,,Active,,,http://www.redfin.com/CA/Los-Angeles/1315-W-88th-St-90044/home/7300482,CRMLS,SB17116433
MLS Listing,,Multi-Family (2-4 Unit),9925 Beach St,Los Angeles,CA,90002,475000,9,9,C37 - Metropolitan South,1548,5852,1926,52,307,,Active,,,http://www.redfin.com/CA/Los-Angeles/9925-Beach-St-90002/home/7301504,CRMLS,SB17115861
MLS Listing,,Multi-Family (2-4 Unit),1417 West 48th St,Los Angeles (City),CA,90062,495000,3,3,Los Angeles Southwest,1779,6284,1911,52,278,,Active,,,http://www.redfin.com/CA/Los-Angeles/1417-W-48th-St-90062/home/6871198,TheMLS,17-231960
MLS Listing,,Multi-Family (2-4 Unit),949 W 59th Dr,Los Angeles,CA,90044,400000,4,3,C34 - Los Angeles Southwest,1368,3363,1924,52,292,,Active,,,http://www.redfin.com/CA/Los-Angeles/949-W-59th-Dr-90044/home/7271996,CRMLS,DW17115747
MLS Listing,,Multi-Family (2-4 Unit),4111 Abner St,El Sereno,CA,90032,726000,9,5,621 - El Sereno,3239,8166,1960,52,224,,Active,,,http://www.redfin.com/CA/Los-Angeles/4111-Abner-St-90032/unit-1/home/6949750,CRMLS,AR17113033
MLS Listing,,Multi-Family (2-4 Unit),1029 W 168th St,Gardena,CA,90247,699950,5,4,119 - Central Gardena,2498,4469,1983,53,280,,Active,,,http://www.redfin.com/CA/Gardena/1029-W-168th-St-90247/home/7328173,CRMLS,SB17114388
MLS Listing,,Multi-Family (2-4 Unit),4901 Romaine St,Los Angeles (City),CA,90029,890000,3,3,Hollywood,1646,7799,1920,53,541,,Active,,,http://www.redfin.com/CA/Los-Angeles/4901-Romaine-St-90029/home/7110000,TheMLS,17-234128
MLS Listing,,Multi-Family (2-4 Unit),11667 Burbank Blvd,North Hollywood,CA,91601,865000,6,3,NHO - North Hollywood,2720,5313,1957,53,318,,Active,,,http://www.redfin.com/CA/Los-Angeles/11667-Burbank-Blvd-91601/home/5161890,CRISNet,SR17114459
MLS Listing,,Multi-Family (2-4 Unit),613 E 74th St,Los Angeles,CA,90001,479000,5,3,C37 - Metropolitan South,1658,5569,1925,53,289,,Active,,,http://www.redfin.com/CA/Los-Angeles/613-E-74th-St-90001/home/7284823,CRMLS,MB17114321
MLS Listing,,Multi-Family (2-4 Unit),4268 Dalton Ave,Los Angeles (City),CA,90062,765000,5,4,Los Angeles Southwest,3760,6968,1920,54,203,,Active,,,http://www.redfin.com/CA/Los-Angeles/4268-Dalton-Ave-90062/home/6874912,TheMLS,17-233914
MLS Listing,,Multi-Family (2-4 Unit),8755 Calaveras Ave,Rancho Cucamonga,CA,91730,605000,4,4,688 - Rancho Cucamonga,1892,9978,1952,55,320,,Active,,,http://www.redfin.com/CA/Rancho-Cucamonga/8755-Calaveras-Ave-91730/home/3285883,CRMLS,CV17111734
MLS Listing,,Multi-Family (2-4 Unit),3510 Griffin Ave,Los Angeles,CA,90031,574000,3,2,677 - Lincoln Hts,1172,5413,1906,55,490,,Active,,,http://www.redfin.com/CA/Los-Angeles/3510-Griffin-Ave-90031/home/6946791,CRMLS,PW17112693
MLS Listing,,Multi-Family (2-4 Unit),317 West 77th St,Los Angeles (City),CA,90003,710000,8,4,Metropolitan South,2928,5880,1957,56,242,,Active,,,http://www.redfin.com/CA/Los-Angeles/317-W-77th-St-90003/home/7290222,TheMLS,17-233394
MLS Listing,,Multi-Family (2-4 Unit),207 East 85th St,Los Angeles (City),CA,90003,369500,3,2,Metropolitan South,552,5200,1950,56,669,,Active,,,http://www.redfin.com/CA/Los-Angeles/207-E-85th-St-90003/home/7289598,TheMLS,17-233374
MLS Listing,,Multi-Family (2-4 Unit),1514 E 10th St,Long Beach,CA,90813,399000,3,2,699 - Not Defined,1039,2301,1920,57,384,,Active,,,http://www.redfin.com/CA/Long-Beach/1514-E-10th-St-90813/home/7613257,CRMLS,DW17112103
MLS Listing,,Multi-Family (2-4 Unit),1511 S New Hampshire Ave,Los Angeles,CA,90006,799990,5,5,C17 - Mid-Wilshire,3454,6288,1905,57,232,,Active,,,http://www.redfin.com/CA/Los-Angeles/1511-S-New-Hampshire-Ave-90006/home/6907918,CRMLS,MB17112096
MLS Listing,,Multi-Family (2-4 Unit),1013 E 48th St,Los Angeles,CA,90011,499000,5,5,C37 - Metropolitan South,2654,7343,1909,57,188,,Active,,,http://www.redfin.com/CA/Los-Angeles/1013-E-48th-St-90011/home/6922802,CRMLS,MB17112044
MLS Listing,,Multi-Family (2-4 Unit),218 W 89th St,Los Angeles,CA,90003,429900,4,2,C36 - Metropolitan Southwest,1542,5203,1924,57,279,,Active,,,http://www.redfin.com/CA/Los-Angeles/218-W-89th-St-90003/home/7296618,CRMLS,IN17111818
MLS Listing,,Multi-Family (2-4 Unit),954 E Imperial,Los Angeles,CA,90059,650000,8,4,699 - Not Defined,3060,5994,1958,57,212,,Active,,,http://www.redfin.com/CA/Los-Angeles/954-E-Imperial-Hwy-90059/home/7316090,CRMLS,DW17111741
MLS Listing,,Multi-Family (2-4 Unit),4815 South Normandie Ave,Los Angeles (City),CA,90037,499000,6,3,Los Angeles Southwest,2208,5403,1953,57,226,,Active,,,http://www.redfin.com/CA/Los-Angeles/4815-Normandie-Ave-90037/home/22131905,TheMLS,17-232648
MLS Listing,,Multi-Family (2-4 Unit),485 N Walker Ave,San Pedro,CA,90732,649000,3,2,187 - Holy Trinity,1375,4802,1930,57,472,,Active,,,http://www.redfin.com/CA/Los-Angeles/485-N-Walker-Ave-90732/home/7686980,CRMLS,SB17105406
MLS Listing,,Multi-Family (2-4 Unit),520 W Lemon Ave,Monrovia,CA,91016,595000,2,2,639 - Monrovia,1112,5980,1941,57,535,,Active,,,http://www.redfin.com/CA/Monrovia/520-W-Lemon-Ave-91016/home/7965325,CRMLS,OC17111508
MLS Listing,,Multi-Family (2-4 Unit),1230 Innes Ave,Los Angeles (City),CA,90026,880000,6,4,Silver Lake/Echo Park,1008,7499,1955,57,873,,Active,,,http://www.redfin.com/CA/Los-Angeles/1230-Innes-Ave-90026/home/7054143,TheMLS,17-232928
MLS Listing,,Multi-Family (2-4 Unit),508 W 104th St,Los Angeles,CA,90044,799000,29,40,C37 - Metropolitan South,3911,9062,1918,58,204,,Active,,,http://www.redfin.com/CA/Los-Angeles/508-W-104th-St-90044/home/7310862,CRMLS,DW17110955
MLS Listing,,Multi-Family (2-4 Unit),20627 Alburtis Ave,Lakewood,CA,90715,554900,4,2,26 - Lakewood East,1454,6761,1947,58,382,,Active,,,http://www.redfin.com/CA/Lakewood/20627-Alburtis-Ave-90715/home/7483856,CRMLS,RS17109988
MLS Listing,,Multi-Family (5+ Unit),932 East 43rd Pl,Los Angeles (City),CA,90011,845000,9,5,Downtown Los Angeles,3962,6750,1963,59,213,,Active,,,http://www.redfin.com/CA/Los-Angeles/932-E-43rd-Pl-90011/home/6926414,TheMLS,17-231592
MLS Listing,,Multi-Family (2-4 Unit),3140 Cazador St,Los Angeles,CA,90065,599000,4,3,623 - Glassel Park,2,6318,1922,60,299500,,Active,,,http://www.redfin.com/CA/Los-Angeles/3140-Cazador-St-90065/home/7072469,CRMLS,CV17107982
MLS Listing,,Multi-Family (2-4 Unit),15351 Illinois,Paramount,CA,90723,650000,5,3,RK - Paramount South of Somerset,1482,7456,1926,60,439,,Active,,,http://www.redfin.com/CA/Paramount/15351-Illinois-Ave-90723/home/7393080,CRMLS,DW17108768
MLS Listing,,Multi-Family (2-4 Unit),1058 Wallgreen St,Placentia,CA,92870,735000,4,4,84 - Placentia,3314,7841,1958,60,222,,Active,,,http://www.redfin.com/CA/Placentia/1058-Wallgreen-St-92870/home/4236587,CRMLS,PW17108541
MLS Listing,,Multi-Family (2-4 Unit),112 E 88th Pl,Los Angeles,CA,90003,485000,5,2,C34 - Los Angeles Southwest,1904,5339,1927,60,255,,Active,,,http://www.redfin.com/CA/Los-Angeles/112-E-88th-Pl-90003/home/7296948,CRMLS,IG17108104
MLS Listing,,Multi-Family (2-4 Unit),6614 S Van Ness Ave,Los Angeles,CA,90047,519000,,,699 - Not Defined,2216,2250,1929,60,234,,Active,,,http://www.redfin.com/CA/Los-Angeles/6614-S-Van-Ness-Ave-90047/home/7280362,CRMLS,DW17103592
MLS Listing,,Multi-Family (2-4 Unit),545 N Berendo St,Los Angeles,CA,90004,850000,6,5,C17 - Mid-Wilshire,2033,9393,2000,61,418,,Active,,,http://www.redfin.com/CA/Los-Angeles/545-N-Berendo-St-90004/home/7098114,CRMLS,DW17107066
MLS Listing,,Multi-Family (2-4 Unit),3644 Eagle St,East Los Angeles,CA,90063,609900,5,4,ELA - East Los Angeles,2245,5853,1910,61,272,,Active,,,http://www.redfin.com/CA/Los-Angeles/3644-Eagle-St-90063/home/6961358,CRMLS,CV17106028
MLS Listing,,Multi-Family (2-4 Unit),1600 E 84th St,Los Angeles,CA,90001,450000,5,2,C37 - Metropolitan South,1712,7750,1922,61,263,,Active,,,http://www.redfin.com/CA/Los-Angeles/1600-E-84th-St-90001/home/7287251,CRMLS,RS17076981
MLS Listing,,Multi-Family (2-4 Unit),788 S PONDEROSA St,Orange,CA,92866,828000,5,4,699 - Not Defined,2530,6970,1968,61,327,,Active,,,http://www.redfin.com/CA/Orange/788-Ponderosa-St-92866/home/4415545,CRMLS,PW17106271
MLS Listing,,Multi-Family (2-4 Unit),369 W 11th St,San Pedro,CA,90731,550000,,,185 - Plaza,1804,5001,1923,61,305,,Active,,,http://www.redfin.com/CA/Los-Angeles/369-W-11th-St-90731/home/7691059,CRMLS,SB17106715
MLS Listing,,Multi-Family (2-4 Unit),12417 Camilla St,Whittier,CA,90601,595000,4,3,670 - Whittier,1952,6583,1932,63,305,,Active,,,http://www.redfin.com/CA/Whittier/12417-Camilla-St-90601/home/7813184,CRMLS,PW17105828
MLS Listing,,Multi-Family (2-4 Unit),341 W Magnolia St,Compton,CA,90220,425000,2,2,"RN - Compton N of Rosecrans, E of Central",1368,5993,1941,63,311,,Active,,,http://www.redfin.com/CA/Compton/341-W-Magnolia-St-90220/home/7351783,CRMLS,DW17106299
MLS Listing,,Multi-Family (2-4 Unit),1219 S Townsend Ave,East Los Angeles,CA,90023,575000,6,4,ELA - East Los Angeles,1677,4588,1924,63,343,,Active,,,http://www.redfin.com/CA/Los-Angeles/1219-S-Townsend-Ave-90023/home/6963825,CRMLS,OC17106206
MLS Listing,,Multi-Family (2-4 Unit),7323 Bakman Ave,Sun Valley,CA,91352,849500,8,4,Sun Valley (SUNV),3838,6250,1953,63,221,,Active,,,http://www.redfin.com/CA/Los-Angeles/7323-Bakman-Ave-91352/home/5023009,TheMLS,17-230776
MLS Listing,,Multi-Family (5+ Unit),627 Echandia St,Los Angeles,CA,90033,750000,4,5,BOYH - Boyle Heights,4120,11635,1900,63,182,,Active,,,http://www.redfin.com/CA/Los-Angeles/627-Echandia-St-90033/home/6937499,CRMLS,PW17092814
MLS Listing,,Multi-Family (2-4 Unit),327 S Kroeger St,Anaheim,CA,92805,775500,4,4,78 - Anaheim East of Harbor,2750,6375,1986,64,282,,Active,,,http://www.redfin.com/CA/Anaheim/327-S-Kroeger-St-92805/home/3216334,CRMLS,OC17105845
MLS Listing,,Multi-Family (2-4 Unit),921 E South St,Long Beach,CA,90805,504500,6,3,7 - North Long Beach,2600,4449,1927,64,194,,Active,,,http://www.redfin.com/CA/Long-Beach/921-East-South-St-90805/home/86445911,CRMLS,RS17102813
MLS Listing,,Multi-Family (2-4 Unit),7550 Perry Rd,Bell Gardens,CA,90201,799900,6,4,"T3 - Bell Gardens, Bell E of 710, Commerce S of 26",2222,8761,1936,65,360,,Active,,,http://www.redfin.com/CA/Bell-Gardens/7550-Perry-Rd-90201/home/7388325,CRMLS,PW17104659
MLS Listing,,Multi-Family (2-4 Unit),725 Judson St,Los Angeles (City),CA,90033,550000,3,2,Boyle Heights,1616,7958,1916,65,340,,Active,,,http://www.redfin.com/CA/Los-Angeles/725-Judson-St-90033/home/6937526,TheMLS,17-227532
MLS Listing,,Multi-Family (2-4 Unit),1636 E 109th St,Los Angeles,CA,90059,389990,4,2,C37 - Metropolitan South,1338,6963,1925,65,291,,Active,,,http://www.redfin.com/CA/Los-Angeles/1636-E-109th-St-90059/home/7314494,CRMLS,BB17104440
MLS Listing,,Multi-Family (2-4 Unit),3215 Utah Ave,El Monte,CA,91731,749999,7,5,619 - El Monte,2770,8623,1942,66,271,,Active,,,http://www.redfin.com/CA/El-Monte/3215-Utah-Ave-91731/home/7996916,CRMLS,TR17103189
MLS Listing,,Multi-Family (2-4 Unit),,Los Angeles (City),CA,90026,749000,5,2,Silver Lake/Echo Park,1588,4570,1923,66,472,,Active,,,http://www.redfin.com/CA/Los-Angeles/Undisclosed-address-90026/home/6936226,TheMLS,17-229730
MLS Listing,,Multi-Family (2-4 Unit),1335 E 11th St,Long Beach,CA,90813,630000,4,3,699 - Not Defined,1896,5319,1920,66,332,,Active,,,http://www.redfin.com/CA/Long-Beach/1335-E-11th-St-90813/home/7612710,CRMLS,MB17103786
MLS Listing,,Multi-Family (2-4 Unit),1666 S Harvard Blvd,Los Angeles,CA,90006,870000,4,4,699 - Not Defined,3926,5842,1922,66,222,,Active,,,http://www.redfin.com/CA/Los-Angeles/1666-S-Harvard-Blvd-90006/home/6907644,CRMLS,DW17103700
MLS Listing,,Multi-Family (2-4 Unit),12254 221st St,Hawaiian Gardens,CA,90716,590000,4,2,54 - Hawaiian Gardens,1503,5353,1948,66,393,,Active,,,http://www.redfin.com/CA/Hawaiian-Gardens/12254-221st-St-90716/home/7498584,CRMLS,DW17102520
MLS Listing,,Multi-Family (2-4 Unit),1040 W 58th Pl,Los Angeles,CA,90044,590000,,,C08 - Cheviot Hills/Rancho Park,1456,4805,1923,66,405,,Active,,,http://www.redfin.com/CA/Los-Angeles/1040-W-58th-Pl-90044/home/7271236,CRMLS,DW17103180
MLS Listing,,Multi-Family (2-4 Unit),13922 Vanowen St,Van Nuys,CA,91405,750000,4,2,VN - Van Nuys,1560,6756,1952,66,481,,Active,,,http://www.redfin.com/CA/Los-Angeles/13922-Vanowen-St-91405/home/4625429,CRISNet,SR17102918
MLS Listing,,Multi-Family (2-4 Unit),156 West 49th St,Los Angeles (City),CA,90037,559000,6,4,Downtown Los Angeles,2162,5805,1909,67,259,,Active,,,http://www.redfin.com/CA/Los-Angeles/156-W-49th-St-90037/home/6924157,TheMLS,17-229170
MLS Listing,,Multi-Family (2-4 Unit),247 South Carondelet St,Los Angeles (City),CA,90057,495000,2,2,Downtown Los Angeles,1424,7588,1927,67,348,,Active,,,http://www.redfin.com/CA/Los-Angeles/247-S-Carondelet-St-90057/home/6935434,TheMLS,17-229190
MLS Listing,,Multi-Family (2-4 Unit),4046 Goodwin Ave,Los Angeles (City),CA,90039,899000,4,3,Atwater,2542,7363,1962,67,354,,Active,,,http://www.redfin.com/CA/Los-Angeles/4046-Goodwin-Ave-90039/home/7136503,TheMLS,17-229554
MLS Listing,,Multi-Family (2-4 Unit),1714 E 7th St,Long Beach,CA,90813,600000,5,3,699 - Not Defined,1599,6079,1912,67,375,,Active,,,http://www.redfin.com/CA/Long-Beach/1714-E-7th-St-90813/home/7612580,CRMLS,DW17102016
MLS Listing,,Multi-Family (2-4 Unit),2335 Linden Ave,Long Beach,CA,90806,550000,3,3,Long Beach,1627,6420,1964,68,338,,Active,,,http://www.redfin.com/CA/Long-Beach/2335-Linden-Ave-90806/home/7571934,AVMLS,17004278
MLS Listing,,Multi-Family (2-4 Unit),433 W Orange Grove Ave,Pomona,CA,91768,429900,4,2,687 - Pomona,1462,7600,1920,68,294,,Active,,,http://www.redfin.com/CA/Pomona/433-W-Orange-Grove-Ave-91768/home/7906018,CRMLS,CV17085947
MLS Listing,,Multi-Family (2-4 Unit),3201 W Florence Ave,Los Angeles,CA,90043,515000,2,2,C34 - Los Angeles Southwest,3467,2270,1939,68,149,,Active,,,http://www.redfin.com/CA/Los-Angeles/3201-W-Florence-Ave-90043/home/22158262,CRMLS,PW17100817
MLS Listing,,Multi-Family (2-4 Unit),5826 Ernest Ave,Los Angeles,CA,90034,500000,4,2,699 - Not Defined,2406,5000,1924,68,208,,Active,,,http://www.redfin.com/CA/Los-Angeles/5826-Ernest-Ave-90034/home/6901921,CRMLS,CV17100705
MLS Listing,,Multi-Family (2-4 Unit),3721 Wall St,Los Angeles,CA,90011,590000,4,2,C34 - Los Angeles Southwest,1714,4402,1921,71,344,,Active,,,http://www.redfin.com/CA/Los-Angeles/3721-Wall-St-90011/home/6929258,CRMLS,RS17099735
MLS Listing,,Multi-Family (2-4 Unit),9900 Avalon Blvd,Los Angeles,CA,90003,499000,4,2,C34 - Los Angeles Southwest,1728,6163,1945,71,289,,Active,,,http://www.redfin.com/CA/Los-Angeles/9900-S-Avalon-Blvd-90003/home/7303135,CRMLS,RS17099757
MLS Listing,,Multi-Family (2-4 Unit),917 N Cataract Ave,San Dimas,CA,91773,775000,8,4,689 - San Dimas,1952,37529,1910,71,397,,Active,,,http://www.redfin.com/CA/San-Dimas/917-N-Cataract-Ave-91773/home/7919590,CRMLS,AR17099722
MLS Listing,,Multi-Family (2-4 Unit),6580 S Van Ness Ave,Los Angeles,CA,90047,409000,2,2,PHHT - Park Hills Heights,1036,2250,1936,71,395,,Active,,,http://www.redfin.com/CA/Los-Angeles/6580-S-Van-Ness-Ave-90047/home/7280358,CRMLS,IN17099376
MLS Listing,,Multi-Family (2-4 Unit),4753 Kingsley St,Montclair,CA,91763,439000,,,685 - Montclair,2,7200,1964,71,219500,,Active,,,http://www.redfin.com/CA/Montclair/4753-Kingsley-St-91763/home/3904994,CRMLS,CV17099164
MLS Listing,,Multi-Family (2-4 Unit),25631 25629 Cypress,Lomita,CA,90717,649000,3,2,121 - Lomita,1701,7261,1922,71,382,,Active,,,http://www.redfin.com/CA/Lomita/25629-Cypress-St-90717/home/7661813,CRMLS,SB17098916
MLS Listing,,Multi-Family (2-4 Unit),748 S Sadler Ave,Los Angeles,CA,90022,550000,4,2,BOYH - Boyle Heights,1540,6610,1938,72,357,,Active,,,http://www.redfin.com/CA/East-Los-Angeles/748-S-Sadler-Ave-90022/home/7434453,CRMLS,OC17098634
MLS Listing,,Multi-Family (2-4 Unit),679 S Mcbride Ave,East Los Angeles,CA,90022,840000,11,5,699 - Not Defined,3342,6716,1927,72,251,,Active,,,http://www.redfin.com/CA/East-Los-Angeles/679-S-McBride-Ave-90022/home/6966266,CRMLS,IV17097832
MLS Listing,,Multi-Family (2-4 Unit),470 W Santa Cruz,San Pedro,CA,90731,549000,3,4,185 - Plaza,2020,5648,1931,72,272,,Active,,,http://www.redfin.com/CA/Los-Angeles/470-W-Santa-Cruz-St-90731/home/7688495,CRMLS,PV17098442
MLS Listing,,Multi-Family (2-4 Unit),726 W 27th St,San Pedro,CA,90731,849000,4,4,181 - Point Fermin,2259,5001,1951,72,376,,Active,,,http://www.redfin.com/CA/Los-Angeles/726-W-27th-St-90731/home/7695874,CRMLS,SB17098103
MLS Listing,,Multi-Family (2-4 Unit),348 West 67th St,Los Angeles (City),CA,90003,480000,6,3,Metropolitan South,2040,4560,1926,73,235,,Active,,,http://www.redfin.com/CA/Los-Angeles/348-W-67th-St-90003/home/7277264,TheMLS,17-227204
MLS Listing,,Multi-Family (2-4 Unit),11574 kittridge,North Hollywood,CA,91606,699000,5,3,NHO - North Hollywood,1905,6500,1940,73,367,,Active,July-15-2017 10:00 AM,July-15-2017 2:00 PM,http://www.redfin.com/CA/Los-Angeles/11574-Kittridge-St-91606/home/21926904,CRISNet,SR17097056
MLS Listing,,Multi-Family (2-4 Unit),1403 East 23rd St,Los Angeles (City),CA,90011,548000,6,4,Downtown Los Angeles,2900,4194,1947,73,189,,Active,,,http://www.redfin.com/CA/Los-Angeles/1403-E-23rd-St-90011/home/6928401,TheMLS,17-214300
MLS Listing,,Multi-Family (2-4 Unit),517 W Laurel St,Compton,CA,90221,383900,4,2,"RO - Compton S of Rosecrans, E of Alameda",1536,6253,1945,73,250,,Active,,,http://www.redfin.com/CA/Compton/517-E-Laurel-St-90221/home/7352997,CRMLS,RS17097032
MLS Listing,,Multi-Family (2-4 Unit),2857 Cincinnati St,Los Angeles,CA,90033,700000,4,4,BOYH - Boyle Heights,3884,5897,1924,73,180,,Active,,,http://www.redfin.com/CA/Los-Angeles/2857-Cincinnati-St-90033/home/6939807,CRISNet,SR17093330
MLS Listing,,Multi-Family (2-4 Unit),481 Isabel St,Los Angeles (City),CA,90065,895000,5,5,Mount Washington,2700,6528,1922,73,331,,Active,,,http://www.redfin.com/CA/Los-Angeles/481-Isabel-St-90065/home/7070459,TheMLS,17-227208
MLS Listing,,Multi-Family (2-4 Unit),121 S 10th St,Montebello,CA,90640,619950,4,2,674 - Montebello,1980,7003,1954,74,313,,Active,,,http://www.redfin.com/CA/Montebello/121-S-10th-St-90640/home/7438224,CRMLS,DW17095112
MLS Listing,,Multi-Family (2-4 Unit),314 W 68th St,Los Angeles,CA,90003,510000,6,3,699 - Not Defined,2020,5130,1921,74,252,,Active,,,http://www.redfin.com/CA/Los-Angeles/314-W-68th-St-90003/home/7277287,CRMLS,OC17095507
MLS Listing,,Multi-Family (2-4 Unit),639 E Belmont St,Ontario,CA,91761,435000,4,2,686 - Ontario,1311,6080,1963,75,332,,Active,,,http://www.redfin.com/CA/Ontario/639-E-Belmont-St-91761/home/4031396,CRMLS,PW17094773
